Customer_ID,Age,Gender,City,Region,Education,Occupation,Income_Bracket,Customer_Segment
CUST11204,37,Male,Pune,West,Bachelor,IT Professional,Low,New
CUST11205,57,Male,Mumbai,West,High School,Self-Employed,Low,Premium
CUST11206,22,Male,Pune,West,High School,Engineer,Medium,Regular
CUST11207,59,Male,Patna,East,Master,Student,Low,New
CUST11208,40,Male,Chennai,South,Master,Student,Medium,Premium
CUST11209,32,Female,Chennai,South,Bachelor,Private Employee,Medium,Premium
CUST11210,33,Female,Surat,West,Diploma,Government Employee,Medium,Regular
CUST11211,41,Male,Surat,West,Diploma,Business Owner,Medium,Premium
CUST11212,38,Male,Mumbai,West,Bachelor,Retired,Medium,Regular
CUST11213,49,Male,Lucknow,North,Master,Teacher,Medium,Regular
CUST11214,51,Female,Surat,West,Bachelor,IT Professional,Low,New
CUST11215,43,Male,Chennai,South,Diploma,Self-Employed,Medium,Regular
CUST11216,60,Female,Patna,East,Master,Retired,Low,New
CUST11217,37,Male,Chandigarh,North,Master,Student,Low,Regular
CUST11218,33,Female,Kolkata,East,High School,Government Employee,Medium,New
CUST11219,65,Female,Kolkata,East,High School,IT Professional,High,New
CUST11220,53,Female,Pune,West,Master,Self-Employed,High,Regular
CUST11221,58,Male,Pune,West,Bachelor,IT Professional,High,Premium
CUST11222,61,Female,Kolkata,East,Bachelor,Engineer,High,New
CUST11223,63,Female,Chennai,South,Master,Retired,High,Regular
CUST11224,27,Male,Lucknow,North,Master,IT Professional,Low,Regular
CUST11225,62,Male,Kolkata,East,Diploma,Healthcare Professional,High,New
CUST11226,63,Male,Kochi,South,Diploma,Retired,Medium,Premium
CUST11227,64,Male,Ahmedabad,West,Diploma,Government Employee,Low,Regular
CUST11228,60,Male,Lucknow,North,Diploma,Engineer,Low,Regular
CUST11229,56,Female,Ahmedabad,West,Master,Teacher,Low,Premium
CUST11230,62,Female,Patna,East,High School,Healthcare Professional,Medium,Regular
CUST11231,37,Male,Chandigarh,North,Master,Teacher,Medium,New
CUST11232,54,Female,Surat,West,Doctorate,Self-Employed,High,Premium
CUST11233,25,Male,Surat,West,Bachelor,Student,Medium,Regular
CUST11234,40,Male,Hyderabad,South,Master,Teacher,Low,Premium
CUST11235,20,Female,Lucknow,North,Bachelor,Private Employee,Low,Premium
CUST11236,30,Male,Mumbai,West,Bachelor,Healthcare Professional,Low,New
CUST11237,47,Female,Lucknow,North,Doctorate,Student,Low,Regular
CUST11238,25,Male,Chennai,South,Master,Self-Employed,Medium,Premium
CUST11239,22,Male,Patna,East,Diploma,Teacher,High,Premium
CUST11240,45,Male,Mumbai,West,Bachelor,Engineer,Medium,Regular
CUST11241,55,Male,Chandigarh,North,Master,Healthcare Professional,Medium,Premium
CUST11242,43,Female,Pune,West,Master,Healthcare Professional,Medium,Regular
CUST11243,39,Male,Surat,West,Master,Government Employee,Medium,Regular
CUST11244,56,Male,Pune,West,Bachelor,Private Employee,Low,Premium
CUST11245,34,Male,Kolkata,East,Diploma,Private Employee,Medium,New
CUST11246,33,Male,Mumbai,West,Diploma,Healthcare Professional,Medium,New
CUST11247,51,Female,Pune,West,Diploma,Student,High,Regular
CUST11248,22,Male,Kochi,South,Bachelor,Business Owner,Medium,Regular
CUST11249,52,Male,Bhubaneswar,East,Master,Self-Employed,Low,Regular
CUST11250,25,Female,Bengaluru,South,Master,Engineer,Medium,Regular
CUST11251,58,Male,Bengaluru,South,Bachelor,Retired,Low,Premium
CUST11252,64,Male,Bhubaneswar,East,Diploma,Student,Medium,Premium
CUST11253,28,Female,Mumbai,West,High School,Self-Employed,Low,Regular
CUST11254,50,Male,Bengaluru,South,Bachelor,IT Professional,Low,New
CUST11255,39,Female,Pune,West,Master,Private Employee,Low,New
CUST11256,27,Female,Delhi,North,Diploma,Student,Medium,Regular
CUST11257,33,Other,Guwahati,East,Diploma,Government Employee,Medium,Regular
CUST11258,33,Female,Hyderabad,South,High School,Retired,High,Premium
CUST11259,37,Male,Lucknow,North,Diploma,Business Owner,High,Regular
CUST11260,54,Male,Bhubaneswar,East,Bachelor,Business Owner,Low,Regular
CUST11261,43,Female,Chandigarh,North,Diploma,Student,Medium,Regular
CUST11262,50,Female,Kochi,South,Diploma,Healthcare Professional,Medium,Premium
CUST11263,42,Female,Patna,East,Diploma,Government Employee,Medium,New
CUST11264,35,Male,Delhi,North,High School,Self-Employed,Medium,Regular
CUST11265,26,Female,Guwahati,East,High School,Private Employee,Medium,New
CUST11266,36,Female,Chandigarh,North,Diploma,Private Employee,Medium,Premium
CUST11267,23,Male,Ahmedabad,West,Diploma,Healthcare Professional,High,Regular
CUST11268,56,Male,Ahmedabad,West,Diploma,Business Owner,Medium,Regular
CUST11269,27,Male,Bhubaneswar,East,Master,Engineer,Medium,Regular
CUST11270,40,Male,Mumbai,West,Bachelor,IT Professional,Low,Regular
CUST11271,18,Male,Surat,West,Diploma,Teacher,Medium,New
CUST11272,36,Female,Patna,East,Master,IT Professional,High,Regular
CUST11273,56,Female,Pune,West,Bachelor,Teacher,Medium,Premium
CUST11274,50,Female,Patna,East,Master,Student,High,New
CUST11275,27,Male,Hyderabad,South,Bachelor,Healthcare Professional,Low,Premium
CUST11276,44,Male,Pune,West,Master,Self-Employed,Low,Regular
CUST11277,30,Male,Mumbai,West,Master,Engineer,High,New
CUST11278,53,Female,Bengaluru,South,Master,Business Owner,High,Premium
CUST11279,59,Female,Mumbai,West,Bachelor,Student,Low,Premium
CUST11280,37,Female,Pune,West,Diploma,Self-Employed,Medium,Premium
CUST11281,25,Male,Bengaluru,South,Diploma,IT Professional,Low,New
CUST11282,36,Male,Mumbai,West,Master,Retired,Low,Regular
CUST11283,40,Female,Hyderabad,South,Bachelor,Self-Employed,Medium,Premium
CUST11284,48,Female,Mumbai,West,High School,Teacher,High,Premium
CUST11285,57,Male,Chandigarh,North,Diploma,Self-Employed,Low,New
CUST11286,59,Female,Ahmedabad,West,Bachelor,Student,Medium,Premium
CUST11287,57,Female,Chandigarh,North,Bachelor,Student,High,Regular
CUST11288,21,Male,Jaipur,North,Diploma,Retired,High,New
CUST11289,19,Female,Surat,West,High School,Retired,Low,New
CUST11290,51,Male,Ahmedabad,West,Bachelor,Business Owner,Medium,Regular
CUST11291,54,Male,Lucknow,North,Diploma,Teacher,Medium,Premium
CUST11292,64,Female,Kolkata,East,Diploma,Private Employee,Medium,Regular
CUST11293,55,Male,Pune,West,Bachelor,Engineer,Low,New
CUST11294,51,Female,Surat,West,Master,Healthcare Professional,Low,Regular
CUST11295,57,Male,Ahmedabad,West,Diploma,IT Professional,Medium,Regular
CUST11296,47,Female,Ahmedabad,West,Bachelor,Self-Employed,Medium,Regular
CUST11297,58,Female,Guwahati,East,Bachelor,Teacher,Medium,Regular
CUST11298,36,Female,Mumbai,West,Bachelor,Retired,Low,Regular
CUST11299,58,Male,Ahmedabad,West,Master,IT Professional,Medium,Regular
CUST11300,22,Female,Patna,East,Master,Private Employee,Low,New
CUST11301,49,Male,Surat,West,Diploma,Self-Employed,Medium,Regular
CUST11302,34,Female,Surat,West,Bachelor,Engineer,Medium,New
CUST11303,43,Female,Bengaluru,South,Bachelor,Business Owner,Medium,Regular
CUST11304,55,Female,Bengaluru,South,Master,Self-Employed,Medium,Regular
CUST11305,40,Female,Mumbai,West,Diploma,Student,Low,Premium
CUST11306,64,Female,Jaipur,North,Diploma,Private Employee,Medium,Regular
CUST11307,40,Male,Bhubaneswar,East,Master,Retired,Medium,Premium
CUST11308,19,Male,Delhi,North,Bachelor,Self-Employed,Low,Regular
CUST11309,45,Female,Ahmedabad,West,Master,IT Professional,Medium,New
CUST11310,28,Male,Kolkata,East,High School,IT Professional,Low,Regular
CUST11311,26,Female,Guwahati,East,Master,Healthcare Professional,Low,Regular
CUST11312,55,Female,Surat,West,Diploma,Government Employee,Low,Regular
CUST11313,58,Male,Ahmedabad,West,Master,Student,High,Regular
CUST11314,26,Male,Ahmedabad,West,Doctorate,Self-Employed,Low,Regular
CUST11315,64,Female,Bengaluru,South,High School,Engineer,Low,Regular
CUST11316,54,Female,Jaipur,North,Diploma,Student,Medium,Regular
CUST11317,42,Male,Hyderabad,South,Master,Retired,Low,Regular
CUST11318,46,Male,Kolkata,East,Bachelor,Teacher,Medium,Premium
CUST11319,19,Female,Pune,West,Master,Government Employee,Medium,Regular
CUST11320,19,Male,Guwahati,East,Bachelor,Business Owner,Low,Regular
CUST11321,25,Male,Delhi,North,High School,Retired,High,Regular
CUST11322,48,Female,Kolkata,East,Diploma,Teacher,Medium,Regular
CUST11323,56,Male,Surat,West,High School,IT Professional,Low,Regular
CUST11324,36,Female,Kochi,South,Bachelor,Private Employee,Low,New
CUST11325,30,Female,Bhubaneswar,East,Diploma,Self-Employed,High,New
CUST11326,23,Male,Pune,West,High School,Government Employee,Medium,Regular
CUST11327,27,Female,Delhi,North,Master,Self-Employed,Medium,New
CUST11328,56,Male,Chandigarh,North,High School,Teacher,Low,New
CUST11329,56,Male,Ahmedabad,West,Bachelor,IT Professional,Low,Regular
CUST11330,59,Male,Pune,West,Doctorate,Engineer,Low,New
CUST11331,51,Female,Chennai,South,Master,IT Professional,Low,Regular
CUST11332,33,Female,Patna,East,Diploma,Government Employee,High,Regular
CUST11333,61,Female,Ahmedabad,West,Bachelor,Business Owner,High,Premium
CUST11334,53,Female,Hyderabad,South,High School,Private Employee,Low,Regular
CUST11335,50,Female,Hyderabad,South,Doctorate,Student,Low,New
CUST11336,46,Female,Guwahati,East,Diploma,Private Employee,Low,Regular
CUST11337,22,Male,Chandigarh,North,Bachelor,IT Professional,Medium,New
CUST11338,61,Female,Patna,East,High School,Healthcare Professional,Medium,New
CUST11339,25,Male,Ahmedabad,West,Bachelor,Retired,Medium,Regular
CUST11340,64,Female,Mumbai,West,Bachelor,Retired,High,Regular
CUST11341,50,Male,Bengaluru,South,Doctorate,Private Employee,Low,Regular
CUST11342,20,Male,Jaipur,North,Doctorate,Healthcare Professional,High,New
CUST11343,30,Female,Chennai,South,Bachelor,Teacher,High,New
CUST11344,20,Male,Patna,East,Diploma,Retired,Medium,New
CUST11345,46,Other,Guwahati,East,Bachelor,Retired,Medium,Regular
CUST11346,21,Male,Chennai,South,Bachelor,Government Employee,Medium,Regular
CUST11347,64,Female,Delhi,North,Master,Engineer,Medium,Regular
CUST11348,56,Male,Guwahati,East,Bachelor,Retired,High,Regular
CUST11349,62,Male,Kolkata,East,Bachelor,Government Employee,Medium,Regular
CUST11350,25,Male,Jaipur,North,Bachelor,IT Professional,Medium,Regular
CUST11351,20,Male,Chennai,South,Diploma,Student,High,Regular
CUST11352,20,Male,Kolkata,East,Master,Healthcare Professional,Low,New
CUST11353,61,Male,Delhi,North,Master,Student,High,Regular
CUST11354,30,Female,Guwahati,East,Master,Business Owner,Medium,Premium
CUST11355,33,Female,Bengaluru,South,High School,Private Employee,Medium,Regular
CUST11356,54,Male,Chandigarh,North,Bachelor,Business Owner,Low,New
CUST11357,32,Male,Guwahati,East,Bachelor,Teacher,Low,New
CUST11358,23,Male,Surat,West,Diploma,Government Employee,Medium,Regular
CUST11359,59,Male,Lucknow,North,Master,Government Employee,Medium,Premium
CUST11360,52,Female,Lucknow,North,Master,Teacher,Low,New
CUST11361,30,Female,Guwahati,East,Bachelor,IT Professional,Medium,New
CUST11362,51,Female,Jaipur,North,High School,Student,High,Regular
CUST11363,42,Female,Patna,East,Diploma,Business Owner,Medium,New
CUST11364,44,Female,Ahmedabad,West,Master,Healthcare Professional,Medium,New
CUST11365,38,Female,Lucknow,North,Diploma,Teacher,Medium,Regular
CUST11366,51,Female,Pune,West,Bachelor,Business Owner,Low,Premium
CUST11367,27,Female,Guwahati,East,Bachelor,Retired,Medium,New
CUST11368,37,Male,Chandigarh,North,Bachelor,Government Employee,High,New
CUST11369,29,Male,Surat,West,Bachelor,Self-Employed,Low,Regular
CUST11370,59,Female,Lucknow,North,High School,Teacher,Medium,New
CUST11371,45,Male,Ahmedabad,West,Diploma,Student,High,Regular
CUST11372,28,Male,Ahmedabad,West,High School,Government Employee,Medium,Premium
CUST11373,49,Female,Jaipur,North,Diploma,Engineer,High,Regular
CUST11374,50,Female,Jaipur,North,Bachelor,Business Owner,Medium,Regular
CUST11375,62,Male,Mumbai,West,Diploma,Student,Medium,New
CUST11376,63,Female,Patna,East,Master,Business Owner,Medium,New
CUST11377,37,Female,Surat,West,Diploma,Engineer,Low,Regular
CUST11378,25,Male,Bengaluru,South,Diploma,Student,Low,Regular
CUST11379,43,Male,Hyderabad,South,High School,Self-Employed,High,Regular
CUST11380,65,Female,Guwahati,East,Bachelor,Private Employee,Medium,New
CUST11381,30,Male,Delhi,North,Diploma,Private Employee,Low,Regular
CUST11382,50,Male,Bhubaneswar,East,Bachelor,Healthcare Professional,Medium,Regular
CUST11383,62,Female,Delhi,North,Diploma,Healthcare Professional,Medium,Regular
CUST11384,26,Female,Patna,East,Diploma,Student,Medium,Regular
CUST11385,35,Male,Bengaluru,South,High School,Engineer,Medium,New
CUST11386,18,Female,Jaipur,North,Bachelor,Government Employee,Low,Premium
CUST11387,36,Male,Chennai,South,Diploma,Engineer,Low,Regular
CUST11388,53,Male,Jaipur,North,Diploma,Healthcare Professional,Medium,Regular
CUST11389,29,Male,Patna,East,Diploma,Healthcare Professional,High,Premium
CUST11390,21,Male,Mumbai,West,Bachelor,Student,Medium,Regular
CUST11391,56,Female,Hyderabad,South,Bachelor,IT Professional,High,Regular
CUST11392,23,Female,Kolkata,East,High School,IT Professional,Low,New
CUST11393,44,Male,Pune,West,Bachelor,Self-Employed,High,New
CUST11394,25,Male,Jaipur,North,Diploma,Business Owner,Medium,Regular
CUST11395,24,Female,Mumbai,West,Diploma,Private Employee,Medium,New
CUST11396,33,Male,Kolkata,East,Bachelor,Teacher,Medium,Regular
CUST11397,44,Female,Bhubaneswar,East,Bachelor,Self-Employed,Medium,New
CUST11398,61,Male,Chandigarh,North,Bachelor,Private Employee,Low,Premium
CUST11399,56,Male,Ahmedabad,West,Diploma,Teacher,Low,Regular
CUST11400,35,Female,Pune,West,Bachelor,Self-Employed,Medium,New
CUST11401,57,Male,Kolkata,East,High School,Private Employee,Medium,New
CUST11402,18,Female,Patna,East,Bachelor,Healthcare Professional,Low,Premium
CUST11403,28,Male,Kochi,South,Master,Private Employee,High,New
CUST11404,24,Male,Patna,East,High School,Self-Employed,Low,Regular
CUST11405,32,Female,Kolkata,East,Bachelor,Government Employee,Low,Regular
CUST11406,37,Female,Ahmedabad,West,Master,Retired,High,Regular
CUST11407,62,Female,Pune,West,Bachelor,Engineer,High,New
CUST11408,39,Female,Pune,West,Doctorate,Private Employee,Medium,New
CUST11409,46,Female,Hyderabad,South,High School,Student,Medium,Regular
CUST11410,24,Male,Hyderabad,South,Bachelor,Student,Medium,New
CUST11411,19,Female,Lucknow,North,Doctorate,Engineer,Medium,Premium
CUST11412,46,Female,Surat,West,Master,Retired,Low,Regular
CUST11413,20,Female,Kochi,South,Master,Business Owner,Medium,Regular
CUST11414,31,Female,Surat,West,Bachelor,Government Employee,Low,New
CUST11415,36,Female,Jaipur,North,Master,Private Employee,Medium,New
CUST11416,21,Male,Surat,West,Bachelor,Teacher,Low,Regular
CUST11417,63,Female,Surat,West,Master,Healthcare Professional,Low,Premium
CUST11418,44,Female,Pune,West,Bachelor,Teacher,High,Regular
CUST11419,29,Male,Mumbai,West,Bachelor,Private Employee,High,Regular
CUST11420,48,Male,Surat,West,Doctorate,Government Employee,Medium,Regular
CUST11421,52,Female,Guwahati,East,High School,Healthcare Professional,Medium,Regular
CUST11422,22,Male,Jaipur,North,Bachelor,IT Professional,High,Regular
CUST11423,50,Female,Ahmedabad,West,Bachelor,Government Employee,Medium,Regular
CUST11424,63,Male,Kolkata,East,Bachelor,Student,Low,Regular
CUST11425,23,Male,Surat,West,Master,Teacher,Medium,New
CUST11426,31,Male,Chandigarh,North,Doctorate,Healthcare Professional,Low,Regular
CUST11427,56,Female,Bhubaneswar,East,Bachelor,Retired,Medium,Regular
CUST11428,44,Female,Patna,East,Bachelor,Retired,High,New
CUST11429,53,Male,Patna,East,Master,Private Employee,Medium,Premium
CUST11430,25,Female,Delhi,North,Bachelor,Teacher,Low,New
CUST11431,20,Male,Guwahati,East,Diploma,Private Employee,Low,New
CUST11432,22,Male,Surat,West,Bachelor,Engineer,Low,Regular
CUST11433,61,Female,Mumbai,West,Bachelor,Retired,High,Regular
CUST11434,40,Male,Delhi,North,Bachelor,Retired,Low,New
CUST11435,19,Male,Bengaluru,South,Diploma,Student,Low,Premium
CUST11436,30,Female,Bengaluru,South,Bachelor,Healthcare Professional,Low,New
CUST11437,23,Male,Patna,East,Diploma,IT Professional,Low,Premium
CUST11438,28,Female,Guwahati,East,Bachelor,Government Employee,Medium,Regular
CUST11439,58,Female,Lucknow,North,Master,Business Owner,High,Premium
CUST11440,60,Female,Lucknow,North,Doctorate,Teacher,Low,Regular
CUST11441,46,Female,Pune,West,Bachelor,Self-Employed,Medium,New
CUST11442,36,Female,Chennai,South,Bachelor,IT Professional,Low,Regular
CUST11443,55,Male,Jaipur,North,High School,Healthcare Professional,High,Regular
CUST11444,19,Male,Pune,West,Bachelor,Government Employee,Medium,Regular
CUST11445,43,Male,Kochi,South,Doctorate,Business Owner,High,Premium
CUST11446,46,Female,Ahmedabad,West,Bachelor,Government Employee,High,New
CUST11447,57,Male,Pune,West,Diploma,IT Professional,High,Premium
CUST11448,29,Female,Kochi,South,Bachelor,Teacher,High,New
CUST11449,38,Male,Delhi,North,Bachelor,Private Employee,Medium,Premium
CUST11450,40,Male,Kolkata,East,Bachelor,Business Owner,Medium,Premium
CUST11451,28,Male,Hyderabad,South,Bachelor,Business Owner,Medium,Regular
CUST11452,35,Female,Kochi,South,Bachelor,Retired,Medium,New
CUST11453,20,Female,Bengaluru,South,Diploma,IT Professional,Low,Regular
CUST11454,61,Male,Kolkata,East,Bachelor,Business Owner,High,Regular
CUST11455,40,Female,Ahmedabad,West,Bachelor,Student,Medium,Premium
CUST11456,22,Female,Patna,East,Master,Retired,Medium,Regular
CUST11457,49,Female,Mumbai,West,Bachelor,Healthcare Professional,Low,Regular
CUST11458,60,Female,Mumbai,West,Bachelor,IT Professional,Medium,New
CUST11459,31,Male,Ahmedabad,West,High School,Government Employee,Low,Regular
CUST11460,46,Male,Chandigarh,North,High School,Teacher,Low,Regular
CUST11461,55,Female,Lucknow,North,Bachelor,IT Professional,Low,Premium
CUST11462,26,Female,Hyderabad,South,Doctorate,IT Professional,Low,Regular
CUST11463,24,Male,Delhi,North,High School,Retired,Low,Regular
CUST11464,32,Male,Patna,East,Master,Healthcare Professional,High,Premium
CUST11465,33,Male,Chandigarh,North,Master,Self-Employed,Medium,New
CUST11466,36,Male,Mumbai,West,High School,Student,Low,Regular
CUST11467,46,Male,Jaipur,North,Master,Engineer,Medium,New
CUST11468,32,Male,Surat,West,Diploma,IT Professional,High,Premium
CUST11469,48,Male,Surat,West,Diploma,Private Employee,Low,New
CUST11470,49,Male,Bengaluru,South,Diploma,Retired,High,Regular
CUST11471,33,Male,Chennai,South,High School,Healthcare Professional,Low,Regular
CUST11472,43,Male,Patna,East,Bachelor,Government Employee,Medium,New
CUST11473,26,Female,Bengaluru,South,Bachelor,Teacher,Low,Regular
CUST11474,20,Male,Mumbai,West,Diploma,Student,Medium,Regular
CUST11475,62,Male,Lucknow,North,Diploma,Retired,Low,Regular
CUST11476,32,Female,Kochi,South,High School,Retired,Medium,Regular
CUST11477,41,Male,Kochi,South,Bachelor,Healthcare Professional,Medium,Regular
CUST11478,65,Female,Mumbai,West,High School,Healthcare Professional,Medium,Premium
CUST11479,56,Male,Bengaluru,South,Bachelor,Retired,Low,New
CUST11480,39,Female,Ahmedabad,West,Diploma,Healthcare Professional,Low,Regular
CUST11481,60,Male,Kochi,South,Diploma,IT Professional,High,Premium
CUST11482,39,Male,Hyderabad,South,Diploma,Teacher,Low,New
CUST11483,30,Male,Bengaluru,South,Diploma,Self-Employed,Low,New
CUST11484,23,Female,Delhi,North,Diploma,Teacher,Medium,New
CUST11485,35,Female,Pune,West,Diploma,Healthcare Professional,High,Regular
CUST11486,29,Male,Patna,East,Master,Business Owner,High,Premium
CUST11487,63,Male,Hyderabad,South,Bachelor,Student,Medium,Premium
CUST11488,60,Female,Hyderabad,South,Master,IT Professional,Low,New
CUST11489,59,Male,Lucknow,North,Diploma,Student,Low,New
CUST11490,60,Male,Ahmedabad,West,Master,Private Employee,High,Regular
CUST11491,45,Female,Chandigarh,North,Doctorate,Business Owner,Medium,Regular
CUST11492,21,Male,Ahmedabad,West,High School,Engineer,Medium,Regular
CUST11493,64,Male,Guwahati,East,Diploma,Retired,High,New
CUST11494,44,Male,Jaipur,North,Bachelor,Student,Low,Premium
CUST11495,24,Female,Ahmedabad,West,Diploma,Healthcare Professional,Medium,Premium
CUST11496,43,Female,Chennai,South,Master,Healthcare Professional,Medium,Regular
CUST11497,58,Male,Pune,West,Master,Healthcare Professional,Medium,Premium
CUST11498,42,Female,Bengaluru,South,Master,Teacher,Medium,Premium
CUST11499,36,Other,Kochi,South,Diploma,Government Employee,High,Regular
CUST11500,28,Female,Patna,East,Master,Student,Low,Regular
CUST11501,26,Female,Hyderabad,South,Diploma,IT Professional,Low,Regular
CUST11502,35,Male,Mumbai,West,Diploma,Self-Employed,Medium,Premium
CUST11503,49,Female,Hyderabad,South,Master,Retired,High,Regular
CUST11504,27,Male,Guwahati,East,Diploma,Business Owner,Low,Regular
CUST11505,61,Male,Hyderabad,South,Master,IT Professional,Medium,New
CUST11506,49,Other,Kochi,South,Master,Government Employee,Medium,Premium
CUST11507,61,Male,Lucknow,North,Bachelor,IT Professional,Low,New
CUST11508,40,Female,Guwahati,East,Bachelor,Retired,Medium,Regular
CUST11509,24,Female,Delhi,North,Master,Student,Medium,Regular
CUST11510,23,Male,Patna,East,High School,Healthcare Professional,Medium,Regular
CUST11511,54,Male,Kolkata,East,High School,Government Employee,Medium,New
CUST11512,42,Female,Delhi,North,Bachelor,Teacher,High,Regular
CUST11513,43,Female,Lucknow,North,High School,Student,Medium,Regular
CUST11514,64,Male,Delhi,North,Doctorate,Business Owner,Medium,Regular
CUST11515,27,Male,Surat,West,Diploma,IT Professional,High,Premium
CUST11516,57,Male,Jaipur,North,Master,Self-Employed,Medium,New
CUST11517,61,Male,Lucknow,North,Bachelor,Business Owner,Medium,New
CUST11518,40,Male,Guwahati,East,Diploma,Healthcare Professional,Medium,Regular
CUST11519,39,Female,Surat,West,Diploma,Government Employee,Medium,Regular
CUST11520,60,Female,Chandigarh,North,Bachelor,Teacher,Medium,New
CUST11521,40,Male,Lucknow,North,Master,IT Professional,Medium,Regular
CUST11522,51,Male,Pune,West,Bachelor,Private Employee,High,Regular
CUST11523,21,Male,Mumbai,West,Bachelor,Teacher,High,Premium
CUST11524,51,Female,Pune,West,Master,Government Employee,Medium,Regular
CUST11525,28,Male,Bengaluru,South,High School,Retired,Medium,New
CUST11526,49,Male,Bengaluru,South,Bachelor,IT Professional,Low,Regular
CUST11527,50,Female,Hyderabad,South,Bachelor,Private Employee,Low,New
CUST11528,57,Female,Jaipur,North,Master,Government Employee,Medium,Regular
CUST11529,20,Male,Bengaluru,South,High School,Teacher,Low,New
CUST11530,32,Female,Bhubaneswar,East,Bachelor,Retired,Medium,Regular
CUST11531,62,Female,Guwahati,East,Doctorate,IT Professional,Low,Regular
CUST11532,50,Female,Chandigarh,North,Diploma,Teacher,High,Regular
CUST11533,48,Male,Lucknow,North,Master,Retired,Medium,Regular
CUST11534,54,Female,Hyderabad,South,High School,IT Professional,Medium,Premium
CUST11535,57,Male,Surat,West,Diploma,IT Professional,High,New
CUST11536,29,Female,Chandigarh,North,High School,IT Professional,Medium,New
CUST11537,41,Female,Pune,West,Diploma,Engineer,Medium,Regular
CUST11538,38,Male,Mumbai,West,High School,Student,Low,New
CUST11539,63,Male,Bengaluru,South,Bachelor,Business Owner,Medium,Regular
CUST11540,27,Female,Kolkata,East,Diploma,Teacher,Medium,Premium
CUST11541,52,Male,Jaipur,North,Bachelor,Private Employee,Low,Regular
CUST11542,29,Male,Bengaluru,South,Master,Student,Low,Premium
CUST11543,41,Female,Mumbai,West,Master,Student,High,Regular
CUST11544,26,Male,Bhubaneswar,East,Master,Student,Low,New
CUST11545,21,Male,Surat,West,High School,Healthcare Professional,Medium,Premium
CUST11546,62,Male,Bhubaneswar,East,Bachelor,Teacher,Low,Regular
CUST11547,20,Female,Lucknow,North,Doctorate,Student,Low,Regular
CUST11548,39,Male,Lucknow,North,High School,Government Employee,Medium,Regular
CUST11549,20,Male,Guwahati,East,Bachelor,Private Employee,Low,Regular
CUST11550,55,Female,Patna,East,Bachelor,Student,Low,New
CUST11551,52,Female,Surat,West,Master,Student,Medium,New
CUST11552,55,Female,Delhi,North,High School,Self-Employed,Low,New
CUST11553,41,Female,Chennai,South,Doctorate,Private Employee,Medium,Regular
CUST11554,35,Female,Chennai,South,Bachelor,Self-Employed,Medium,Regular
CUST11555,57,Male,Patna,East,Bachelor,Retired,Medium,New
CUST11556,44,Female,Ahmedabad,West,Diploma,Teacher,Medium,Regular
CUST11557,45,Male,Hyderabad,South,Bachelor,Private Employee,Medium,New
CUST11558,50,Female,Patna,East,Master,Engineer,Medium,Regular
CUST11559,36,Male,Bengaluru,South,Bachelor,IT Professional,High,New
CUST11560,29,Female,Bhubaneswar,East,Bachelor,Healthcare Professional,Medium,Regular
CUST11561,39,Male,Jaipur,North,High School,Healthcare Professional,High,Regular
CUST11562,52,Male,Bhubaneswar,East,Diploma,Self-Employed,Low,Regular
CUST11563,47,Male,Jaipur,North,Diploma,IT Professional,Low,New
CUST11564,21,Female,Patna,East,Diploma,Self-Employed,Low,Regular
CUST11565,23,Female,Jaipur,North,Master,Self-Employed,Low,Premium
CUST11566,51,Female,Lucknow,North,Diploma,Engineer,Medium,New
CUST11567,59,Male,Delhi,North,Master,Teacher,Low,Regular
CUST11568,59,Male,Kolkata,East,Doctorate,Self-Employed,Medium,Regular
CUST11569,52,Male,Bengaluru,South,Doctorate,Retired,High,Premium
CUST11570,31,Female,Mumbai,West,High School,Government Employee,Low,New
CUST11571,65,Male,Hyderabad,South,Bachelor,IT Professional,Low,Regular
CUST11572,38,Female,Kolkata,East,High School,Private Employee,Medium,Regular
CUST11573,18,Male,Mumbai,West,High School,Student,Low,Regular
CUST11574,56,Male,Chennai,South,Diploma,Teacher,Low,Regular
CUST11575,49,Female,Kolkata,East,High School,Private Employee,Low,New
CUST11576,47,Female,Pune,West,Diploma,Student,Low,Regular
CUST11577,40,Female,Bengaluru,South,High School,Student,Medium,Premium
CUST11578,21,Female,Chennai,South,Bachelor,IT Professional,Low,Regular
CUST11579,57,Male,Bengaluru,South,Bachelor,Business Owner,Medium,Regular
CUST11580,23,Female,Delhi,North,Master,IT Professional,High,Regular
CUST11581,47,Male,Bengaluru,South,Doctorate,Retired,Low,Regular
CUST11582,40,Male,Patna,East,High School,Teacher,High,Premium
CUST11583,41,Female,Surat,West,Bachelor,Retired,High,Regular
CUST11584,56,Female,Jaipur,North,Master,Engineer,Medium,Premium
CUST11585,39,Female,Lucknow,North,Diploma,Private Employee,Medium,Regular
CUST11586,32,Male,Chandigarh,North,Bachelor,Student,Medium,Regular
CUST11587,32,Female,Patna,East,Doctorate,Student,Medium,Regular
CUST11588,35,Male,Patna,East,High School,IT Professional,Medium,Regular
CUST11589,48,Male,Kochi,South,Bachelor,Student,High,New
CUST11590,32,Female,Lucknow,North,Bachelor,Student,High,Regular
CUST11591,29,Male,Guwahati,East,Master,Engineer,Medium,Regular
CUST11592,64,Male,Guwahati,East,Master,IT Professional,High,Regular
CUST11593,18,Male,Lucknow,North,Bachelor,Private Employee,Medium,Premium
